etX,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,OBJECTID
-77.0299931984711,38.9418726423878,11088012_58011232,11088012,1448.43994141,UPSHUR ST NW & Driveway-58011232,10,f64df7b8b20eea701eba9f569de73bd7,,3895428
-77.0454907496169,38.9056649933213,11057852_47045782,11057852,3037.27490234,M ST NW & Alley-47045782,10,4265a75eaf2321d28fad404fa6a9742a,,3895429
-77.0751198076019,38.9422256558533,11088072_47004252,11088072,1353.6159668,UPTON ST NW & Alley-47004252,10,d48c32e0cfde547a60af464569fea669,,3895430
-77.0731084684028,38.92903201795,11020992_11094052,11020992,2032.99194336,CATHEDRAL AVE NW & WISCONSIN AVE NW,14,3b369bee2e84feb4489afda9390b95fd,6144a,3895431
-76.9931659056529,38.9467891671907,47004842_47030292_47063932,47063932,0,Alley-47063932 & Alley-47004842 & Alley-47030292,,ed97a8f6a72c7697d598de81c8668487,,3895432
-77.0675118941648,38.9257717976281,11003432_47077282,11003432,133.61099243,34TH PL NW & Alley-47077282,10,83555dbb1e547006c629079a7a9e7b18,,3895433
-76.9845726913456,38.8939319923325,12001432_47016092_47065512,47065512,33.91199875,Alley-47065512 & 14TH PL NE & Alley-47016092,10,420a5dc0431f03429e73bc02900831ba,,3895434
-77.0886374486049,38.9479092456621,11004502_11009492,11009492,3124.625,ALBEMARLE ST NW & 45TH ST NW,12,f1dd16c45298572daff53c242da19ff9,,3895435
-77.0837638129247,38.9610271720197,11004302_11060642,11060642,4656.39794922,MILITARY RD NW & 43RD ST NW,12,f15799ce4511b7805ddb56f4b1578ecc,,3895436
-77.0033877059266,38.9083848097433,12000202_12036722_62060522A_62060522A,12036722,559.92999268,FLORIDA AVE NE & 2ND ST NE & METROPOLITAN BRANCH TRAIL NE,13,e9aea8cacf8f1d4502f8f4f1542a33fe,3441,3895437
-77.0372043946788,38.9115630603942,47005272_47038142_47076772,47038142,47.56600189,Alley-47038142 & Alley-47005272 & Alley-47076772,10,14534f21589373c4e538643cb1c01183,,3895438
-76.9495447779031,38.8732351364252,13059602_58012752,13059602,2518.62988281,MASSACHUSETTS AVE SE & Driveway-58012752,10,d07207e1b7b2febf39d81bb1ee3b4c2b,,3895439
-76.9879794814145,38.9447569576826,47004912_47012772_47060562,47004912,0,Alley-47004912 & Alley-47012772 & Alley-47060562,,a4e66fb6aac0d900c16092dbb8d6d1f0,,3895440
-76.9342178737194,38.8735251465118,13069722_13081512,13069722,0,PEAR ST SE & SOUTHERN AVE SE,10,92c7972b9a424b9b1df1a7fc4e69b4ba,,3895441
-76.9790261555758,38.8560824894734,13001802_13037962_13062072,13037962,280.94900513,FRANKFORD ST SE & 18TH ST SE & MORRIS RD SE,12,97bbeaf3de0c43fc0c8d42f64a6f4705,,3895442
-76.9952987315305,38.8459591386926,47028372_47067102_47070942,47028372,0,Alley-47028372 & Alley-47067102 & Alley-47070942,,76e313e6cd6c77019df7c7b610024a63,,3895443
-77.0353718976345,38.9345533382141,11021512_11066042*1,11021512,53.06700134,CENTER ST NW & OAK ST NW,10,002d58359207451d04355a31fbe481e0,,3895444
-76.9211932497843,38.8967225541901,47086732_47086742_47086752,47086742,60.84700012,Alley-47086742 & Alley-47086732 & Alley-47086752,,dd024ddd71043fdb2c89e58ac86b1cc2,,3895445
-77.000570769019,38.9181138272365,12000402_12088462,12088462,723.50402832,V ST NE & 4TH ST NE,12,99f671fa3c0cd0e5aa135e50cd6a82b2,,3895446
-77.0376627278199,38.9072428892694,11013942_11063182,11013942,42.56100082,BATAAN ST NW & N ST NW,11,8cd115adec539b6d63481c77f835f596,,3895447
-77.0814068942525,38.9486306088999,41062852_47022882,41062852,55.2859993,MURDOCK MILL RD NW & Alley-47022882,,d510868a4adf0971c97882e16875a37f,,3895448
-77.0044119564141,38.8659040001292,14076422_58022242,58022242,0,Driveway-58022242 & ROBBINS RD SW,10,88d7460fc8010f1bbc8acb3a0f681033,,3895449
-77.1104124492139,38.9331670656007,47049322_47074122_47076282,47049322,0,Alley-47049322 & Alley-47074122 & Alley-47076282,10,9a2b7ba45617e0b39af821b4d62083b8,,3895450
-77.0525698309769,38.9343674045827,11071632_11093472,11093472,0,WILLIAMSBURG LN NW & PORTER ST NW,11,5e6073ba957b66beae27e2a7f6707dde,,3895451
-77.026527942753,38.9814509817682,11040042_11044202,11040042,7279.84179688,GEORGIA AVE NW & HEMLOCK ST NW,13,e186a9d6163e388b01ec6a02cdd4e770,5211,3895452
-77.0706948396105,38.9631003978725,11056292_47050862_47071652,47050862,0,Alley-47050862 & LIVINGSTON ST NW & Alley-47071652,10,4d1142946809f713becb131cb00067f0,,3895453
-76.9306083410023,38.8903288966676,47009192_47019332_47050692,47009192,0,Alley-47009192 & Alley-47019332 & Alley-47050692,10,e2ab4dc1a9d4a19a070781e298d5ef15,,3895454
-76.9872912889971,38.9122036606194,12025932_47018962,47018962,0,Alley-47018962 & CORCORAN ST NE,10,1c5ba613eb100c06463e8db8033c16aa,,3895455
-77.0284968899299,38.933205466436,11001102_47081202,47081202,206.76199341,Alley-47081202 & 11TH ST NW,10,6a07432a31baff5171666021211b0f36,,3895456
-76.9869185019924,38.8784053405351,13050892_47056712,47056712,0,Alley-47056712 & K ST SE,,f863e77ace86ab0ef2647f7b2531d89b,,3895457
-76.9423726805098,38.9005301005397,12047192_62059462,12047192,168.2519989,HUNT PL NE & MARVIN GAYE TRAIL NE,,7e848ef70d9ac1744876aaa467151549,,3895458
-76.9955789142356,38.9037350431853,12053492_47000402,12053492,1170.11303711,L ST NE & Alley-47000402,10,9ae34971a8e6503aa41497b22c97bd0c,,3895459
-76.9836547512741,38.8812731745313,13001502_13038612,13001502,947.5369873,15TH ST SE & G ST SE,,f009b39390008079324f73597d559ecc,,3895460
-77.0005599103075,38.9595439686505,12058372_12076052,12076052,980.76397705,RIGGS RD NE & MADISON ST NE,11,e59eda34f2427c6cabb5505dfffdc2a1,,3895461
-77.0886343683455,38.9496997342323,11004502_11017482,11017482,2880.35498047,BRANDYWINE ST NW & 45TH ST NW,12,7f23520f42712ce573d812c5d5287684,,3895462
-76.9870480299513,38.8611860716717,47049462_47071952_47071962,47049462,0,Alley-47049462 & Alley-47071952 & Alley-47071962,,4f6db63395ab1639cca183ced5c6ed04,,3895463
-76.9371254585776,38.9014945500747,12049722_47020332,12049722,863.33300781,JAY ST NE & Alley-47020332,10,73441645fbdb04af6f3383a7df1252c7,,3895464
-77.0902563339455,38.9275364530388,11037892_11039522,11037892,2731.97192383,FOXHALL RD NW & GARFIELD ST NW,13,f16c66bc42098246da926e19845369f3,6089,3895465
-77.0668264943993,38.9207054324524,11059722_11064142,11064142,220.86799622,NEWCOMB PL NW & MAURY AVE NW,10,974645b108e20d3dabbb25f295bb2085,,3895466
-76.9902507668098,38.8784078011754,13001202_13050892_13071892,13050892,1018.79101563,K ST SE & POTOMAC AVE SE & 12TH ST SE,,c40a7590c6a3f1a619e6e4ac3fa07263,,3895467
-76.993065882358,38.9344176858178,12018982_12068052,12068052,0,OTIS ST NE & BUNKER HILL RD NE,10,ee1ab63d0e424e284dbd979204f739a2,,3895468
-76.987139620831,38.9407295686291,12001332_12084892,12084892,1495.01403809,TAYLOR ST NE & 13TH PL NE,11,948e3c4031eb4a35f0462100cd5970af,,3895469
-77.0110502126628,38.9002137956798,11042442_58012512,58012512,128.07000732,Driveway-58012512 & H ST NW,,c3a81628f34f0a55c9712313ab028431,,3895470
-76.9850823431913,38.9110830501111,12092622_58024342,12092622,1308.01904297,WEST VIRGINIA AVE NE & Driveway-58024342,11,d60bbcc815abaffbe179d4997a6c1b79,,3895471
-76.9701363889003,38.9331171511391,12002602_12061422,12061422,2402.06689453,MONROE ST NE & 26TH ST NE,12,c941887b4a5165790b26222df3248ada,,3895472
-76.9887911875449,38.9018048012503,47009532_47022342_47057062,47057062,136.33700562,Alley-47057062 & Alley-47009532 & Alley-47022342,,3f787c2ecb7afeb88ffa9bd0e9f01607,,3895473
-77.0229449896902,38.9779660887022,11000702_47038002,47038002,252.78100586,Alley-47038002 & 7TH ST NW,10,ce819e4e3f0ed270e1e31c62c78159ae,,3895474
-76.9573354289987,38.9167117310153,12003632_36000412_36001142,12003632,299.0920105,36TH PL NE & Ramp-36000412 & Ramp-36001142,10,d047f8f887dd9d443049804534e3e00b,,3895475
-77.0060811812121,38.9685339565168,12031982_12051352_12051382,12051352,485.97399902,KANSAS AVE NE & EASTERN AVE NE & KANSAS LN NE,13,bb3a49210838d7582d129c6c16b2c6c5,5210,3895476
-77.060091709674,38.9068371204619,11063182_47042922,47042922,84.85199738,Alley-47042922 & N ST NW,10,42c7dda5b889b523d363b3d7f6b0f720,,3895477
-77.0010883210291,38.9083490186253,12062202_12087662,12062202,0,MORSE ST NE & UNION ST NE,,1c726146cc8c54a1ac939c20a968dd92,,3895478
-76.9518044164987,38.89621558218,12051802_36001652_36002272,12051802,540.1630249,KENILWORTH AVE NE & Ramp-36001652 & Ramp-36002272,10,9670992ac940761b49f0f31ce37a2339,,3895479
-76.9740556891652,38.8707534108509,13063502_13072862,13063502,456.41799927,NAYLOR RD SE & Q ST SE,,1c35fbe7818195cc5c5994ea78514989,,3895480
-77.0257433945799,38.9461550242,11018782_47066842,11018782,838.90100098,BUCHANAN ST NW & Alley-47066842,10,58b5dc49386a25bea6c6c123a830016e,,3895481
-77.003335807332,38.9632379919739,47022002_47022012_47043332,47022012,59.375,Alley-47022012 & Alley-47022002 & Alley-47043332,10,bb068ad1a27767b34d68963ed0bfa768,,3895482
-77.0454920999936,38.9179409849563,11002002_11024632_47009952,11002002,2368.16308594,20TH ST NW & COLUMBIA RD NW & Alley-47009952,11,ae5766a1469af561d10f560483505d98,,3895483
-77.096001670101,38.9181133077223,11004832_11088462,11088462,2465.2109375,V ST NW & 48TH PL NW,11,732cd7974d98aa1b4dd2d135567e5806,,3895484
-76.9807691934131,38.8835439209879,13001702_43009142,13001702,695.3449707,17TH ST SE & ADELAIDE ALLEY SE,,344a7acf1638076e64a285f4c5f168d4,,3895485
-77.0026728645636,38.8660201623625,15081252_36000622_36000872,15081252,2688.46606445,SOUTH CAPITOL ST BN & Ramp-36000622 & Ramp-36000872,10,96cf3dc12ef8a84be566a0946af7d755,,3895486
-77.0402736651621,38.9019082892491,47085642_47085652_47085662_47085672,47085652,0,Alley-47085652 & Alley-47085672 & Alley-47085642 & Alley-47085662,10,e2f0937954e6a49734fabb2f98eefa5a,,3895487
-76.9949658909226,38.9304085461409,12000802_12051542,12051542,105.19200134,KEARNY ST NE & 8TH ST NE,12,93e1e29fab9b6156cf94eeb6da8059cc,,3895488
-77.0849986062228,38.9496985607088,11004332_11017482,11004332,198.11099243,43RD PL NW & BRANDYWINE ST NW,11,3445f0c212ebf9beb4faef88318939f0,,3895489
-76.9748800216016,38.8876119168592,13002202_13047972,13002202,575.87402344,22ND ST SE & INDEPENDENCE AVE SE,10,25bab1b75f9dea5c3d385ac169f42eb5,,3895490
-77.0296912503207,38.96649976015,11001302_47039432,47039432,0,Alley-47039432 & 13TH ST NW,10,7bfe1175f211bc9bfd87b4e478a77878,,3895491
-76.9883050814016,38.8360914843784,47009942_47029242,47009942,43.08599854,Alley-47009942 & Alley-47029242,10,43c840036d4d09bb0fc9361f842aa289,,3895492
-77.0357687096343,38.9374344775211,11081832_47003342_47010152,47003342,192.03900146,Alley-47003342 & SPRING RD NW & Alley-47010152,10,b3384275cff20b138acd27f92ba199f0,,3895493
-76.9701402457397,38.9371272880265,12002602_58014052,58014052,0,Driveway-58014052 & 26TH ST NE,10,66cb4be23197058896ba22ea6420327b,,3895494
-77.0109638893262,38.9116128897838,11036722_47047042,11036722,188.57600403,FLORIDA AVE NW & Alley-47047042,10,a18effffbd4f16eaaf4d7e8869a801b8,,3895495
-76.929609805575,38.881175328959,13049042_47087222_47087232,47087232,0,Alley-47087232 & IVORY WALTERS LN SE & Alley-47087222,10,90b4ca6e6598daaeac9e13b09fd36ee2,,3895496
-77.0225142287699,38.9270895706276,47001052_47059852_47059862,47059862,134.03999329,Alley-47059862 & Alley-47001052 & Alley-47059852,10,c38b23f8455f94946c5158452fde4136,,3895497
-76.9956831881293,38.8876022684848,13047972_13065392,13065392,913.96398926,NORTH CAROLINA AVE SE & INDEPENDENCE AVE SE,13,7a4932dc95e5f60983f9373453719ed3,4021,3895498
-77.0558303588015,38.908995436971,11002702_11071432,11002702,558.32702637,27TH ST NW & POPLAR ST NW,10,dea6479dd29cb742e22042f736f5e0e0,,3895499
-77.0388167697157,38.945075374377,11001702_11009882,11009882,2101.02587891,ALLISON ST NW & 17TH ST NW,11,d0c7d931e24490622b2e290bc16b6cb1,,3895500
-77.0466336623668,38.9107569438794,11002102_11059602,11059602,3170.38305664,MASSACHUSETTS AVE NW & 21ST ST NW,13,ecf7e01cfac901d3dc39b7a95534d68a,1141,3895501
-77.1043685609614,38.9347508117631,11059732_11091712,11059732,170.00100708,MAUD ST NW & WATSON ST NW,10,69f0bbe0ddd8bf65e03609444fc7c614,,3895502
-77.0663884414967,38.9362958243551,11003402_11067732,11067732,1041.60900879,ORDWAY ST NW & 34TH ST NW,,62f673b0dd3332a3ba94ad00c9c4c8d9,,3895503
-76.9828674431159,38.9031669390542,12066362_47047412,47047412,57.86899948,Alley-47047412 & OATES ST NE,,ae4581812f7147d46fbb297eaa423bd7,,3895504
-77.0214502029146,38.9246881982849,11000602_58015982,11000602,3335.84399414,6TH ST NW & Driveway-58015982,10,812d1bd87e5e7ba58ce05ebe26b3d790,,3895505
-76.9721535649571,38.9321316268862,12002402_12054472,12002402,1702.40905762,24TH ST NE & LAWRENCE ST NE,12,7f6219691933d274f37212431c4d410a,,3895506
-77.0385090367697,38.9042668935473,11001702_47003712,11001702,1727.18505859,17TH ST NW & Alley-47003712,10,046303902b88a446c83236c523736bb9,,3895507
-77.0655785521913,38.9088070791933,11068382_47029992,11068382,4664.27783203,P ST NW & Alley-47029992,10,9447035f20a06edd139abc7d3fd03627,,3895508
-76.9995309985493,38.9547258091861,12049922_12081442,12081442,5628.12890625,SOUTH DAKOTA AVE NE & JEFFERSON ST NE,11,d7ad6b65f412342ff276b9e2d6ae6c24,,3895509
-77.0364003314749,38.9562197492751,11001602_11052062_11062172,11001602,6274.81982422,16TH ST NW & KENNEDY ST NW & MORROW DR NW,13,1e5e960782e6a3ffc42fb012a2529991,5095,3895510
-76.9392011358385,38.8934407098217,12004402_12018132,12004402,211.57200623,44TH ST NE & BROOKS ST NE,11,9580fc70d20c1cb3b704bb3447e28ef8,,3895511
-77.0212924681247,38.9149260281624,47008452_47017312_47040312,47008452,36.20100021,Alley-47008452 & Alley-47017312 & Alley-47040312,10,62a9f0260bad6109ab3637c82a4904d3,,3895512
-77.1037253067114,38.9257038821457,11032372_11080212,11080212,605.60101318,SHERIER PL NW & EDMUNDS PL NW,11,41b2cf177461e9145a1f460387c6cbfa,,3895513
-76.9728541466909,38.8473990678452,13002202_13078322,13002202,1947.05297852,22ND ST SE & SAVANNAH ST SE,11,8718cf6f6c2361d1dbe31d3c61646acc,,3895514
-77.0034347019434,38.9428738921722,12089112_47045972,12089112,326.47601318,VARNUM ST NE & Alley-47045972,,6ee64d78c9aacf2e09623a694847aa4d,,3895515
-77.0576394219494,38.9247071116938,11002902_58019282,58019282,0,Driveway-58019282 & 29TH ST NW,10,7ee2061008a10b2407648805fe1fb904,,3895516
-77.0327881320568,38.9588253143137,47015872_47017682_47073742,47073742,0,Alley-47073742 & Alley-47015872 & Alley-47017682,10,5d823e5def51853eb72e905f16244f3d,,3895517
-77.0325516836554,38.921096672147,47000622_47051082_47067662,47051082,0,Alley-47051082 & Alley-47067662 & Alley-47000622,10,6a37bb78a62a97cf810bbceef516f4e4,,3895518
-77.0020573046138,38.8802070757858,13000302_13089892,13000302,1066.68505859,3RD ST SE & VIRGINIA AVE SE,13,32db0f372e4ad364f65f392f332068cd,4009,3895519
-77.0246961055424,38.9601694172681,11064872_47059172,11064872,1006.43902588,NICHOLSON ST NW & Alley-47059172,10,ac40efb9ddf682a35450c2bbc8e4d0f1,,3895520
-76.9191576988836,38.8893123874068,47087412_47087422_47087452,47087452,0,Alley-47087452 & Alley-47087412 & Alley-47087422,10,a1a897ecb475201e09df1bf4784997e5,,3895521
-77.0280398987386,38.9237707557253,11001202_11033862,11033862,480.9710083,EUCLID ST NW & 12TH ST NW,11,e6b0dd6ea205faab661ffb86ccec8b4a,,3895522
-77.008583606656,38.8556504816648,14061412_14085792,14085792,206.72099304,THOMAS RD SW & MITSCHER RD SW,12,23f7c198c0485a308e065739e5775e9b,,3895523
-76.9909157325466,38.8871776463092,43040232_47075372_47075392,47075372,0,Alley-47075372 & Alley-47075392 & GESSFORD CT SE,,99974872f7116155c71734c536ef30ce,,3895524
-76.9984538757051,38.8812804335057,13000602_13038612,13000602,947.55200195,6TH ST SE & G ST SE,,c1b21cda1569602fa0d771752622e9fe,,3895525
-76.968015271085,38.9330011755484,12002802_12061422_12075462,12061422,2589.88305664,MONROE ST NE & 28TH ST NE & RHODE ISLAND AVE NE,13,2a48866378af459931f89aa816934fff,3195,3895526
-77.0091821843971,38.9170050825995,11087232_25065321,11087232,0,U ST NW & NORTH CAPITOL ST NW Service Rd,11,a0929973fb42f46874c6f5029f6b9897,,3895527
-77.0036032299068,38.8292758962302,13056222_13067022*1,13067022,0,OLD LIVINGSTON RD SE & LIVINGSTON RD SE,10,72b1f3a9c8ba5f9804814ada9e7889c9,,3895528
-76.9984757393601,38.927182407447,12000602_12021862,12021862,172.03799438,CHANCELLOR'S WAY NE & 6TH ST NE,,9d1524627a86503e713d682cbe60953c,,3895529
-76.9185681885205,38.885717515678,13021582_13081512,13021582,1133.95703125,CENTRAL AVE SE & SOUTHERN AVE SE,13,470f2d2a1af8b86b25a662f7d9091695,4152,3895530
-77.0356736922565,38.9882416619889,11065522_47002252_47002272,11065522,274.57901001,NORTHGATE RD NW & Alley-47002252 & Alley-47002272,10,77f229c5528526587f2bd22609bb0ae8,,3895531
-76.9987076382035,38.9290099268739,12075242_420364803_420364805,12075242,232.58700562,REGENT PL NE & Alley-420364803 & Alley-420364805,10,72694c0945aef81ec1ab29b4d2ec2e11,,3895532
-76.9363166880343,38.8901870773031,12021582_47044282,47044282,0,Alley-47044282 & CENTRAL AVE NE,,e6ace43ff33c72d19cb40dcfce79dfcc,,3895533
-76.9791163559498,38.8431199934632,13061292_13082352,13061292,2867.63989258,MISSISSIPPI AVE SE & STANTON RD SE,10,91e00741a7c34b3626758c0804ee0897,,3895534
-77.0310095625728,38.9758568253148,11001302_11027042,11027042,592.50897217,DAHLIA ST NW & 13TH ST NW,10,0ac9a7ccfcb79a9bd7fda10b94734359,,3895535
-77.0206779844749,38.9468370832155,47007172_47037732_47046202,47037732,81.27300262,Alley-47037732 & Alley-47007172 & Alley-47046202,,ff0db85f627295392425b41019ec0904,,3895536
-77.0020405650484,38.8832438041196,13000302_13031332,13031332,610.04400635,E ST SE & 3RD ST SE,13,1eb7776e0748f850ff57cd0ba5f40024,4007,3895537
-77.0580823986394,38.9712466643123,11002902_11082742,11082742,291.23599243,STEPHENSON LN NW & 29TH ST NW,11,a739b3f2f1a33f79e813ccdb7d48a71b,,3895538
-76.9711797019342,38.9189071970514,12015992_58013092,12015992,2352.79199219,BLADENSBURG RD NE & Driveway-58013092,10,82f9c3129b6244cf05d632e1f4ed2bbe,,3895539
-76.9377636645909,38.8918976290905,12004502_12016252,12004502,148.39900208,45TH ST NE & BLAINE ST NE,,32e4decc73b576747ccad4bdafc95711,,3895540
-76.953755954922,38.8739517777441,13003732_13063312,13003732,557.57800293,37TH PL SE & NASH PL SE,0,e817d702163444fffe744c13e0280d0a,,3895541
-77.0358533314734,38.9056591689622,11057852_47078772,47078772,59.41699982,Alley-47078772 & M ST NW,10,c68fdfb28db85f358117aed609ab206a,,3895542
-77.0670419846555,38.9390922942335,11076892_47049342,47049342,51.91600037,Alley-47049342 & RODMAN ST NW,10,dd676ea2a5e3fe9c768ecc121d8fa7e8,,3895543
-77.0132728646639,38.8783959227214,14028662_14050892,14050892,224.36000061,K ST SW & DELAWARE AVE SW,11,f1232eb960a7f76d9cbdd2753403cbbf,,3895544
-76.9581133781531,38.8836385903735,13033282_47055272,47055272,0,Alley-47055272 & ELY PL SE,,dfc9406dc950bc81603f5c30d15df279,,3895545
-76.9892696111052,38.9411085822061,12001232_47039992,47039992,0,Alley-47039992 & 12TH PL NE,,236dfaf479bbd7f169c2d41b9dcce690,,3895546
-76.9695652384668,38.8766618388217,13010352A_58010392,58010392,0,Driveway-58010392 & ANACOSTIA DR SE,10,6652d3b5d51041960ed3b9f6f7a39643,,3895547
-77.0113781022937,38.8707539182342,14072862_47082702,14072862,139.72000122,Q ST SW & Alley-47082702,10,2bc77e4f5fb435619f5f7baa60190b6b,,3895548
-77.0347360759616,38.8943825880948,11033022_36002832,36002832,0,Ramp-36002832 & ELLIPSE RD NW,0,c0caba26062a991fa1a3abe604bdd697,,3895549
-76.9316674607973,38.9060760902006,12004902_12060252,12060252,1015.36798096,MEADE ST NE & 49TH ST NE,12,d8ca929fc64d38326701aa05dac6d40c,,3895550
-77.0020308663303,38.919852004104,12000302_47046602,47046602,117.39800262,Alley-47046602 & 3RD ST NE,10,2e6b45d1c85393c28e623d0b218ccd12,,3895551
-76.9851887265316,38.9303705299242,47012022_47053462_47086522,47012022,55.97399902,Alley-47012022 & Alley-47053462 & Alley-47086522,10,0f25b430324ee5051b06fd67dc25a49a,,3895552
-76.9337599945477,38.903358177369,12004802_47038342_47084622,47038342,199.67900085,Alley-47038342 & 48TH ST NE & Alley-47084622,,9f0de617aeeff64aae39c19caf097375,,3895553
-76.9425075000916,38.8703668504194,13004202_13059602,13004202,0,42ND ST SE & MASSACHUSETTS AVE SE,11,e5efc1d5528d656860b684413384e57a,,3895554
-77.0460222728517,38.9209009955199,58004252_58004412_58004792,58004252,11.66800022,Driveway-58004252 & Driveway-58004412 & Driveway-58004792,10,45446b48ecb46935f55d6605a7882969,,3895555
-76.9834720518579,38.887056045952,13059602_47023252,47023252,33.38899994,Alley-47023252 & MASSACHUSETTS AVE SE,10,1725ce3999df9debb3536f441db419d1,,3895556
-77.0610733913758,38.9195567038569,58004492_58014482_58019372,58004492,0,Driveway-58004492 & Driveway-58014482 & Driveway-58019372,10,3895b3fe4cf685da1a64826528759b4e,,3895557
